_id;id_transaksi;tanggal;pelanggan.nama;pelanggan.email;pelanggan.tipe;produk.nama_produk;produk.kategori;produk.harga_satuan;produk.jumlah;pembayaran.metode;pembayaran.total_harga;pembayaran.diskon;pembayaran.total_bayar;lokasi.kota;lokasi.provinsi
6a118f6afad9326442664422;TRX-J0WLF3AR;05/12/2025;Andi Wijaya;user2886@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Jakarta;DKI Jakarta
6a118f6afad9326442664423;TRX-KQH6TWHD;03/05/2026;Siti Aminah;user2887@example.com;Member;Kursi Gaming Premium;Furniture;2500000;2;E-Wallet (OVO/Dana);5000000;0;5000000;Surabaya;Jawa Timur
6a118f6afad9326442664424;TRX-CO07WV6E;24/03/2026;Siti Aminah;user2888@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;COD;250000;0;250000;Bandung;Jawa Barat
6a118f6afad9326442664425;TRX-4ONGPGE8;01/10/2025;Andi Wijaya;user2889@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Kartu Kredit;3600000;0;3600000;Sukabumi;Jawa Barat
6a118f6afad9326442664426;TRX-F5H9H6O0;22/01/2026;Andi Wijaya;user2890@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;4;COD;4800000;0;4800000;Medan;Sumatera Utara
6a118f6afad9326442664427;TRX-K4IXR26N;02/11/2025;Dewi Lestari;user2891@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Kartu Kredit;70000;0;70000;Jakarta;DKI Jakarta
6a118f6afad9326442664428;TRX-41AI0HET;09/05/2025;Eko Prasetyo;user2892@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;E-Wallet (OVO/Dana);2400000;0;2400000;Medan;Sumatera Utara
6a118f6afad9326442664429;TRX-1RDD84X4;21/03/2025;Jono Adriansyah;user2893@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Jakarta;DKI Jakarta
6a118f6afad932644266442a;TRX-0G51CRB0;07/07/2025;Rian Hidayat;user2894@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;COD;1800000;0;1800000;Jakarta;DKI Jakarta
6a118f6afad932644266442b;TRX-VT3TNBNY;27/01/2026;Novianti;user2895@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;Transfer Bank;80000000;0;80000000;Jakarta;DKI Jakarta
6a118f6afad932644266442c;TRX-ZS8SRVSZ;09/02/2025;Siti Aminah;user2896@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;E-Wallet (OVO/Dana);105000;0;105000;Medan;Sumatera Utara
6a118f6afad932644266442d;TRX-CSOG7UNP;05/04/2025;Novianti;user2897@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Semarang;Jawa Tengah
6a118f6afad932644266442e;TRX-IFAIX0PF;07/01/2025;Dewi Lestari;user2898@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Semarang;Jawa Tengah
6a118f6afad932644266442f;TRX-4QOEOUVO;19/03/2026;Mega Pertiwi;user2899@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;2;E-Wallet (OVO/Dana);2400000;0;2400000;Jakarta;DKI Jakarta
6a118f6afad9326442664430;TRX-NM1HC52S;11/10/2025;Jono Adriansyah;user2900@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;COD;1800000;0;1800000;Medan;Sumatera Utara
6a118f6afad9326442664431;TRX-WYA2YVFA;04/03/2026;Siti Aminah;user2901@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;Transfer Bank;20000000;0;20000000;Surabaya;Jawa Timur
6a118f6afad9326442664432;TRX-1IZZ1ZHL;13/02/2026;Andi Wijaya;user2902@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;E-Wallet (OVO/Dana);260000;0;260000;Jakarta;DKI Jakarta
6a118f6afad9326442664433;TRX-3TJU43EM;20/11/2025;Dewi Lestari;user2903@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Transfer Bank;35000;0;35000;Makassar;Sulawesi Selatan
6a118f6afad9326442664434;TRX-NUEY9QH5;12/02/2026;Dewi Lestari;user2904@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;1;Kartu Kredit;1200000;0;1200000;Makassar;Sulawesi Selatan
6a118f6afad9326442664435;TRX-Q0DRNXWW;25/04/2026;Siti Aminah;user2905@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;1;COD;450000;0;450000;Makassar;Sulawesi Selatan
6a118f6afad9326442664436;TRX-WJNNHB2B;09/07/2025;Novianti;user2906@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;COD;105000;0;105000;Makassar;Sulawesi Selatan
6a118f6afad9326442664437;TRX-PYZ9H0W3;26/09/2025;Dewi Lestari;user2907@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Jakarta;DKI Jakarta
6a118f6afad9326442664438;TRX-BIT1LRP3;26/12/2025;Jono Adriansyah;user2908@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;E-Wallet (OVO/Dana);2400000;0;2400000;Bandung;Jawa Barat
6a118f6afad9326442664439;TRX-1SC82IRS;06/01/2026;Siti Aminah;user2909@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;4;E-Wallet (OVO/Dana);140000;0;140000;Jakarta;DKI Jakarta
6a118f6afad932644266443a;TRX-7CN6LLBS;17/05/2025;Dewi Lestari;user2910@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Bandung;Jawa Barat
6a118f6afad932644266443b;TRX-1ICAA2SW;25/05/2026;Dewi Lestari;user2911@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;COD;65000;0;65000;Jakarta;DKI Jakarta
6a118f6afad932644266443c;TRX-2TPKLRM2;02/08/2025;Novianti;user2912@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;E-Wallet (OVO/Dana);39000000;0;39000000;Makassar;Sulawesi Selatan
6a118f6afad932644266443d;TRX-8IHA9STP;06/06/2025;Dewi Lestari;user2913@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;E-Wallet (OVO/Dana);130000;0;130000;Surabaya;Jawa Timur
6a118f6afad932644266443e;TRX-Z1ONA5XD;15/05/2025;Mega Pertiwi;user2914@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;E-Wallet (OVO/Dana);1000000;0;1000000;Jakarta;DKI Jakarta
6a118f6afad932644266443f;TRX-O2CTV0ZJ;24/02/2025;Jono Adriansyah;user2915@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;E-Wallet (OVO/Dana);35000;0;35000;Sukabumi;Jawa Barat
6a118f6afad9326442664440;TRX-ERXS7YZJ;23/12/2025;Novianti;user2916@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;2;E-Wallet (OVO/Dana);40000000;0;40000000;Surabaya;Jawa Timur
6a118f6afad9326442664441;TRX-9LIUMH3Z;06/09/2025;Budi Santoso;user2917@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;1;Transfer Bank;1200000;0;1200000;Bandung;Jawa Barat
6a118f6afad9326442664442;TRX-PM0LO7RD;27/05/2026;Mega Pertiwi;user2918@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;Kartu Kredit;1800000;0;1800000;Makassar;Sulawesi Selatan
6a118f6afad9326442664443;TRX-2GNJFCAO;22/12/2025;Eko Prasetyo;user2919@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;Kartu Kredit;140000;0;140000;Sukabumi;Jawa Barat
6a118f6afad9326442664444;TRX-4AJ3723Z;07/10/2025;Dewi Lestari;user2920@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;3;COD;39000000;0;39000000;Makassar;Sulawesi Selatan
6a118f6afad9326442664445;TRX-YOY2ZH6Y;23/12/2025;Dewi Lestari;user2921@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;Transfer Bank;2400000;0;2400000;Makassar;Sulawesi Selatan
6a118f6afad9326442664446;TRX-IR2VYVPN;10/01/2025;Andi Wijaya;user2922@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;Kartu Kredit;1800000;0;1800000;Sukabumi;Jawa Barat
6a118f6afad9326442664447;TRX-4Q2GQOUN;07/05/2026;Jono Adriansyah;user2923@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;Transfer Bank;1350000;0;1350000;Sukabumi;Jawa Barat
6a118f6afad9326442664448;TRX-WZRPKK69;24/12/2025;Fahmi Idris;user2924@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;1;COD;2500000;0;2500000;Semarang;Jawa Tengah
6a118f6afad9326442664449;TRX-2UJYKWLT;20/05/2026;Siti Aminah;user2925@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;Kartu Kredit;105000;0;105000;Medan;Sumatera Utara
6a118f6afad932644266444a;TRX-JU06FHN5;19/08/2025;Jono Adriansyah;user2926@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;COD;3600000;0;3600000;Semarang;Jawa Tengah
6a118f6afad932644266444b;TRX-HE03IJFM;25/10/2025;Eko Prasetyo;user2927@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Transfer Bank;750000;0;750000;Makassar;Sulawesi Selatan
6a118f6afad932644266444c;TRX-GDEJPLDJ;23/06/2025;Dewi Lestari;user2928@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Kartu Kredit;70000;0;70000;Bandung;Jawa Barat
6a118f6afad932644266444d;TRX-SOF1LS7S;08/11/2025;Andi Wijaya;user2929@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;COD;65000;0;65000;Makassar;Sulawesi Selatan
6a118f6afad932644266444e;TRX-9ZYCTFYA;23/10/2025;Rian Hidayat;user2930@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;1;Kartu Kredit;1200000;0;1200000;Jakarta;DKI Jakarta
6a118f6afad932644266444f;TRX-RD5NJTLM;14/05/2026;Budi Santoso;user2931@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;Transfer Bank;1800000;0;1800000;Sukabumi;Jawa Barat
6a118f6afad9326442664450;TRX-GRD92KFI;19/04/2025;Fahmi Idris;user2932@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Transfer Bank;3600000;0;3600000;Bandung;Jawa Barat
6a118f6afad9326442664451;TRX-XSTPD9QA;12/01/2025;Rian Hidayat;user2933@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;2;E-Wallet (OVO/Dana);5000000;0;5000000;Jakarta;DKI Jakarta
6a118f6afad9326442664452;TRX-EZEOTAOS;01/11/2025;Budi Santoso;user2934@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;Transfer Bank;140000;0;140000;Semarang;Jawa Tengah
6a118f6afad9326442664453;TRX-LJUPWWUQ;25/02/2026;Fahmi Idris;user2935@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;4;Transfer Bank;52000000;0;52000000;Sukabumi;Jawa Barat
6a118f6afad9326442664454;TRX-K0IKNR23;16/05/2025;Eko Prasetyo;user2936@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Kartu Kredit;70000;0;70000;Medan;Sumatera Utara
6a118f6afad9326442664455;TRX-4JOP5BWQ;27/04/2025;Andi Wijaya;user2937@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Surabaya;Jawa Timur
6a118f6afad9326442664456;TRX-0O1CZD0L;17/08/2025;Dewi Lestari;user2938@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;1;Kartu Kredit;450000;0;450000;Jakarta;DKI Jakarta
6a118f6afad9326442664457;TRX-GEZYMWTM;03/04/2026;Fahmi Idris;user2939@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Bandung;Jawa Barat
6a118f6afad9326442664458;TRX-TTA83Q4N;11/12/2025;Rian Hidayat;user2940@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;E-Wallet (OVO/Dana);105000;0;105000;Sukabumi;Jawa Barat
6a118f6afad9326442664459;TRX-KWV2NXVH;08/03/2025;Fahmi Idris;user2941@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Sukabumi;Jawa Barat
6a118f6afad932644266445a;TRX-EFBWCPAR;15/10/2025;Fahmi Idris;user2942@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;E-Wallet (OVO/Dana);130000;0;130000;Surabaya;Jawa Timur
6a118f6afad932644266445b;TRX-992BMKWP;11/04/2026;Siti Aminah;user2943@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;Kartu Kredit;140000;0;140000;Medan;Sumatera Utara
6a118f6afad932644266445c;TRX-2LQ7DL5U;06/12/2025;Novianti;user2944@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;COD;1000000;0;1000000;Bandung;Jawa Barat
6a118f6afad932644266445d;TRX-I2KLLAEM;05/04/2026;Dewi Lestari;user2945@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;2;COD;2400000;0;2400000;Surabaya;Jawa Timur
6a118f6afad932644266445e;TRX-BLV8P2MC;18/08/2025;Siti Aminah;user2946@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;3;E-Wallet (OVO/Dana);60000000;0;60000000;Semarang;Jawa Tengah
6a118f6afad932644266445f;TRX-W7RWSB7P;18/05/2026;Dewi Lestari;user2947@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;COD;7500000;0;7500000;Bandung;Jawa Barat
6a118f6afad9326442664460;TRX-ME7QW6YM;22/06/2025;Andi Wijaya;user2948@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;E-Wallet (OVO/Dana);1000000;0;1000000;Sukabumi;Jawa Barat
6a118f6afad9326442664461;TRX-BIJHWRND;01/07/2025;Dewi Lestari;user2949@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;COD;70000;0;70000;Sukabumi;Jawa Barat
6a118f6afad9326442664462;TRX-BNNG6BQZ;03/03/2026;Mega Pertiwi;user2950@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Semarang;Jawa Tengah
6a118f6afad9326442664463;TRX-KT9L2RC0;02/04/2026;Eko Prasetyo;user2951@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;COD;40000000;0;40000000;Bandung;Jawa Barat
6a118f6afad9326442664464;TRX-NLEG8YQR;27/02/2025;Rian Hidayat;user2952@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;1;Kartu Kredit;450000;0;450000;Semarang;Jawa Tengah
6a118f6afad9326442664465;TRX-44MG88OU;21/02/2026;Budi Santoso;user2953@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;Transfer Bank;1800000;0;1800000;Sukabumi;Jawa Barat
6a118f6afad9326442664466;TRX-5BF00TMI;13/04/2025;Dewi Lestari;user2954@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;2;COD;5000000;0;5000000;Semarang;Jawa Tengah
6a118f6afad9326442664467;TRX-58PO96CL;14/04/2026;Rian Hidayat;user2955@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;COD;260000;0;260000;Jakarta;DKI Jakarta
6a118f6afad9326442664468;TRX-XF4WLMUH;08/01/2025;Dewi Lestari;user2956@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;3;Kartu Kredit;60000000;0;60000000;Surabaya;Jawa Timur
6a118f6afad9326442664469;TRX-8XNCAEYT;10/10/2025;Fahmi Idris;user2957@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;Kartu Kredit;20000000;0;20000000;Jakarta;DKI Jakarta
6a118f6afad932644266446a;TRX-THL8IQ82;14/07/2025;Siti Aminah;user2958@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;E-Wallet (OVO/Dana);80000000;0;80000000;Makassar;Sulawesi Selatan
6a118f6afad932644266446b;TRX-WTGL24HU;04/08/2025;Fahmi Idris;user2959@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;Kartu Kredit;7500000;0;7500000;Medan;Sumatera Utara
6a118f6afad932644266446c;TRX-VBFZ3ABF;18/01/2026;Rian Hidayat;user2960@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;4;COD;52000000;0;52000000;Sukabumi;Jawa Barat
6a118f6afad932644266446d;TRX-4UNO451X;14/04/2026;Andi Wijaya;user2961@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Transfer Bank;250000;0;250000;Jakarta;DKI Jakarta
6a118f6afad932644266446e;TRX-8HONJHCU;01/09/2025;Rian Hidayat;user2962@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Makassar;Sulawesi Selatan
6a118f6afad932644266446f;TRX-NZSJYHON;20/09/2025;Novianti;user2963@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;E-Wallet (OVO/Dana);40000000;0;40000000;Medan;Sumatera Utara
6a118f6afad9326442664470;TRX-VTBR57HJ;25/12/2025;Novianti;user2964@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;2;Kartu Kredit;5000000;0;5000000;Makassar;Sulawesi Selatan
6a118f6afad9326442664471;TRX-H85X8NO8;10/09/2025;Siti Aminah;user2965@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Jakarta;DKI Jakarta
6a118f6afad9326442664472;TRX-VGN9RVLY;19/09/2025;Jono Adriansyah;user2966@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;COD;500000;0;500000;Sukabumi;Jawa Barat
6a118f6afad9326442664473;TRX-H47DYO5V;20/12/2025;Siti Aminah;user2967@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;E-Wallet (OVO/Dana);1000000;0;1000000;Bandung;Jawa Barat
6a118f6afad9326442664474;TRX-50ROWG1U;17/11/2025;Novianti;user2968@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;2;COD;2400000;0;2400000;Jakarta;DKI Jakarta
6a118f6afad9326442664475;TRX-KQQJR4TQ;02/08/2025;Mega Pertiwi;user2969@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;2;COD;26000000;0;26000000;Jakarta;DKI Jakarta
6a118f6afad9326442664476;TRX-7AL5DR2C;20/04/2025;Fahmi Idris;user2970@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;COD;60000000;0;60000000;Semarang;Jawa Tengah
6a118f6afad9326442664477;TRX-XCZOY8YG;08/07/2025;Fahmi Idris;user2971@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Makassar;Sulawesi Selatan
6a118f6afad9326442664478;TRX-VUFZXKGP;21/08/2025;Fahmi Idris;user2972@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;COD;4800000;0;4800000;Medan;Sumatera Utara
6a118f6afad9326442664479;TRX-AM320BQ4;10/07/2025;Fahmi Idris;user2973@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Transfer Bank;195000;0;195000;Makassar;Sulawesi Selatan
6a118f6afad932644266447a;TRX-DCAV6B0Y;25/03/2025;Rian Hidayat;user2974@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;E-Wallet (OVO/Dana);130000;0;130000;Medan;Sumatera Utara
6a118f6afad932644266447b;TRX-9SOTZ4YO;19/04/2026;Rian Hidayat;user2975@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Kartu Kredit;70000;0;70000;Jakarta;DKI Jakarta
6a118f6afad932644266447c;TRX-E737O484;25/06/2025;Fahmi Idris;user2976@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Bandung;Jawa Barat
6a118f6afad932644266447d;TRX-YLM28A43;21/05/2025;Andi Wijaya;user2977@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;Kartu Kredit;450000;0;450000;Semarang;Jawa Tengah
6a118f6afad932644266447e;TRX-BTX0FU4I;20/09/2025;Jono Adriansyah;user2978@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Surabaya;Jawa Timur
6a118f6afad932644266447f;TRX-7R5RO2QM;12/04/2025;Andi Wijaya;user2979@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;E-Wallet (OVO/Dana);195000;0;195000;Jakarta;DKI Jakarta
6a118f6afad9326442664480;TRX-NTUVHRMU;19/04/2026;Rian Hidayat;user2980@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;Kartu Kredit;260000;0;260000;Medan;Sumatera Utara
6a118f6afad9326442664481;TRX-J3D28E7G;10/04/2026;Budi Santoso;user2981@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;E-Wallet (OVO/Dana);65000;0;65000;Jakarta;DKI Jakarta
6a118f6afad9326442664482;TRX-KREZT42S;05/05/2026;Andi Wijaya;user2982@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;E-Wallet (OVO/Dana);7500000;0;7500000;Surabaya;Jawa Timur
6a118f6afad9326442664483;TRX-SC7586EM;31/12/2024;Siti Aminah;user2983@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;3;Transfer Bank;39000000;0;39000000;Bandung;Jawa Barat
6a118f6afad9326442664484;TRX-8GBWFF59;24/01/2025;Fahmi Idris;user2984@example.com;Member;Kursi Gaming Premium;Furniture;2500000;1;Transfer Bank;2500000;0;2500000;Jakarta;DKI Jakarta
6a118f6afad9326442664485;TRX-GGYQVRRF;20/03/2026;Fahmi Idris;user2985@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Bandung;Jawa Barat
6a118f6afad9326442664486;TRX-5G2CTA4V;11/05/2025;Rian Hidayat;user2986@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;1;E-Wallet (OVO/Dana);2500000;0;2500000;Medan;Sumatera Utara
6a118f6afad9326442664487;TRX-CHSEAPYJ;04/02/2026;Rian Hidayat;user2987@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;1;Transfer Bank;2500000;0;2500000;Sukabumi;Jawa Barat
6a118f6afad9326442664488;TRX-8TW9G3AI;26/01/2025;Eko Prasetyo;user2988@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;COD;1000000;0;1000000;Medan;Sumatera Utara
6a118f6afad9326442664489;TRX-IE6PBOC4;20/10/2025;Rian Hidayat;user2989@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;COD;20000000;0;20000000;Bandung;Jawa Barat
6a118f6afad932644266448a;TRX-QY7MD9LO;31/01/2026;Mega Pertiwi;user2990@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;Kartu Kredit;1000000;0;1000000;Bandung;Jawa Barat
6a118f6afad932644266448b;TRX-0U4IVNCM;16/04/2026;Siti Aminah;user2991@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;Kartu Kredit;450000;0;450000;Medan;Sumatera Utara
6a118f6afad932644266448c;TRX-BCOD5KV9;07/12/2025;Fahmi Idris;user2992@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;COD;260000;0;260000;Jakarta;DKI Jakarta
6a118f6afad932644266448d;TRX-GENGXK0Y;11/10/2025;Andi Wijaya;user2993@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;Transfer Bank;40000000;0;40000000;Surabaya;Jawa Timur
6a118f6afad932644266448e;TRX-RC6OUFO8;01/11/2025;Andi Wijaya;user2994@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;COD;35000;0;35000;Semarang;Jawa Tengah
6a118f6afad932644266448f;TRX-I5W1LGSK;04/04/2025;Mega Pertiwi;user2995@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;1;Kartu Kredit;13000000;0;13000000;Sukabumi;Jawa Barat
6a118f6afad9326442664490;TRX-JZZCVA5U;17/04/2025;Novianti;user2996@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;2;E-Wallet (OVO/Dana);26000000;0;26000000;Surabaya;Jawa Timur
6a118f6afad9326442664491;TRX-4XOTGJFN;20/03/2025;Jono Adriansyah;user2997@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;Transfer Bank;1350000;0;1350000;Semarang;Jawa Tengah
6a118f6afad9326442664492;TRX-ATY4FNWB;02/06/2025;Eko Prasetyo;user2998@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;COD;2400000;0;2400000;Makassar;Sulawesi Selatan
6a118f6afad9326442664493;TRX-KEMYH978;13/11/2025;Novianti;user2999@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;COD;1800000;0;1800000;Semarang;Jawa Tengah
6a118f6afad9326442664494;TRX-1C6AVIX0;16/05/2026;Novianti;user3000@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;E-Wallet (OVO/Dana);60000000;0;60000000;Semarang;Jawa Tengah
6a118f6afad9326442664495;TRX-DT33R3KK;07/11/2025;Rian Hidayat;user3001@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;Transfer Bank;65000;0;65000;Bandung;Jawa Barat
6a118f6afad9326442664496;TRX-7JR3O7SJ;22/05/2026;Budi Santoso;user3002@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;Kartu Kredit;1350000;0;1350000;Sukabumi;Jawa Barat
6a118f6afad9326442664497;TRX-J4NQFDN9;06/02/2026;Novianti;user3003@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Semarang;Jawa Tengah
6a118f6afad9326442664498;TRX-N0DZQQS3;12/07/2025;Eko Prasetyo;user3004@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;E-Wallet (OVO/Dana);900000;0;900000;Surabaya;Jawa Timur
6a118f6afad9326442664499;TRX-Y3QB88PN;24/01/2025;Siti Aminah;user3005@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;1;Kartu Kredit;1200000;0;1200000;Semarang;Jawa Tengah
6a118f6afad932644266449a;TRX-M90686L0;23/08/2025;Fahmi Idris;user3006@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;Kartu Kredit;900000;0;900000;Sukabumi;Jawa Barat
6a118f6afad932644266449b;TRX-9WI5AOUY;07/11/2025;Budi Santoso;user3007@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Medan;Sumatera Utara
6a118f6afad932644266449c;TRX-WFW6HZRC;09/06/2025;Rian Hidayat;user3008@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Transfer Bank;195000;0;195000;Bandung;Jawa Barat
6a118f6afad932644266449d;TRX-3ZI8YVV8;17/09/2025;Budi Santoso;user3009@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;Transfer Bank;65000;0;65000;Semarang;Jawa Tengah
